source_row,facility_code,facility_name,province,district,latitude,longitude,facility_type_raw,facility_type_canonical,ownership_raw,ownership_canonical,location_raw,location_canonical,level_raw,level_canonical,contact_raw,status_raw,status_canonical,bed_capacity,date_opened,date_closed,comments,acceptable_missing_fields,frontend_missing_visible,geospatial_readiness,facility_setup_state,source_label
1807,ZW070413,ZPS Connemara Prison Clinic,Midlands,Gweru,-19.2072,29.82,RHC,RURAL_HEALTH_CENTRE,ZPS,ZIMBABWE_PRISONS_AND_CORRECTIONAL_SERVICE,Rural,RURAL,Primary,PRIMARY,,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1808,ZW070417,ZPS Thornhill Prison Clinic,Midlands,Gweru,,,RHC,RURAL_HEALTH_CENTRE,ZPS,ZIMBABWE_PRISONS_AND_CORRECTIONAL_SERVICE,Urban,URBAN,Primary,PRIMARY,,,,,,,,Latitude; Longitude; Status,YES,INCOMPLETE_MISSING_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1809,ZW070414,ZPS Whawha Prison Clinic,Midlands,Gweru,,,RHC,RURAL_HEALTH_CENTRE,ZPS,ZIMBABWE_PRISONS_AND_CORRECTIONAL_SERVICE,Peri-Urban,PERI_URBAN,Primary,PRIMARY,786933211,,,,,,,Latitude; Longitude; Status,YES,INCOMPLETE_MISSING_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1810,ZW070415,ZPS Whawha Prison Young Offenders Clinic,Midlands,Gweru,,,RHC,RURAL_HEALTH_CENTRE,ZPS,ZIMBABWE_PRISONS_AND_CORRECTIONAL_SERVICE,Peri-Urban,PERI_URBAN,Primary,PRIMARY,,,,,,,,Latitude; Longitude; Status,YES,INCOMPLETE_MISSING_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1813,ZW070561,Amaveni Clinic,Midlands,Kwekwe,-18.924499,29.784531,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,783283016,Functional,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1814,ZW070576,Community Polyclinic,Midlands,Kwekwe,,,RHC,RURAL_HEALTH_CENTRE,Private,PRIVATE,Urban,URBAN,Primary,PRIMARY,715920391,Functional,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude,YES,INCOMPLETE_MISSING_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1816,ZW070501,Dendera Rural Health Centre,Midlands,Kwekwe,-18.707059,29.097488,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,787968083,Functional,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1817,ZW070525,Donjuan Clinic,Midlands,Kwekwe,-18.607244,29.507577,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,787968084,Functional,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1818,ZW070502,Donza Rural Health Centre,Midlands,Kwekwe,-18.768669,28.905546,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,787968085,Functional,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1819,ZW070526,Exchange Clinic,Midlands,Kwekwe,-18.848169,29.075561,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,787968086,Functional,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1820,ZW070551,Globe and Phoenix Clinic,Midlands,Kwekwe,,,,,Private,PRIVATE,,,Primary,PRIMARY,,Functional,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type,YES,INCOMPLETE_MISSING_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1821,ZW070588,Gomola Clinic,Midlands,Kwekwe,-18.769135,29.45265,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,787968087,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1822,ZW070577,Jena Mines Clinic,Midlands,Kwekwe,,,RHC,RURAL_HEALTH_CENTRE,Private,PRIVATE,Rural,RURAL,Primary,PRIMARY,787968089,,,,,,,Latitude; Longitude; Status,YES,INCOMPLETE_MISSING_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1823,ZW0705A,Kwekwe General Hospital,Midlands,Kwekwe,-18.936497,29.825826,General Hospital,HOSPITAL_REQUIRES_LEVEL_REVIEW,Government,GOVERNMENT,Urban,URBAN,Secondary,SECONDARY,783283023,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1824,ZW070527,Malisa Joshepha Clinic,Midlands,Kwekwe,-18.996433,29.109705,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,787968090,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1825,ZW070528,Malisa Zhombe Clinic,Midlands,Kwekwe,-18.724989,29.241816,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,787968091,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1826,ZW070509,Mayoka Clinic,Midlands,Kwekwe,-18.761014,29.60149,RDC,CLINIC,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,713756678,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1827,ZW070503,Mazebe Rural Health Centre,Midlands,Kwekwe,-18.930989,28.993582,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,774150575,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1829,ZW070562,Mbizo I Clinic,Midlands,Kwekwe,-18.905727,29.834909,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,783283019,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1830,ZW070563,Mbizo II Clinic,Midlands,Kwekwe,-18.905682,29.850265,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,783283018,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1831,ZW070553,Mlezu Clinic,Midlands,Kwekwe,-19.143875,29.920312,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,787968095,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1833,ZW070504,Msilahobe Rural Health Centre,Midlands,Kwekwe,-19.173073,29.144018,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,775306631,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1834,ZW070585,Munyati Clinic,Midlands,Kwekwe,-18.661223,29.780026,RHC,RURAL_HEALTH_CENTRE,Private,PRIVATE,Rural,RURAL,Primary,PRIMARY,787968066,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1836,ZW070529,Ntabeni Clinic,Midlands,Kwekwe,-18.801924,29.331628,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,776150604,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1837,ZW070505,Nyoni Rural Health Centre,Midlands,Kwekwe,-18.965577,29.328545,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,787968068,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1839,ZW070559,Redcliff Clinic,Midlands,Kwekwe,-19.022492,29.782271,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,787968069,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1840,ZW070552,Rio Tinto Clinic,Midlands,Kwekwe,-18.4676,29.430962,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Urban,URBAN,Primary,PRIMARY,787968070,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1841,ZW070564,Rutendo Clinic,Midlands,Kwekwe,-19.008408,29.773365,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,787968071,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1843,ZW070530,Samambwa Clinic,Midlands,Kwekwe,-18.334046,29.44704,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,787968072,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1844,ZW070565,Sebakwe Clinic,Midlands,Kwekwe,-18.977504,30.110742,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,713755772,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1845,ZW070531,Senkwazi Clinic,Midlands,Kwekwe,-18.58236,29.435235,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,713755769,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1846,ZW070566,Sherwood Clinic,Midlands,Kwekwe,-18.81485,29.777653,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Urban,URBAN,Primary,PRIMARY,787968073,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1848,ZW070532,Sidakeni Clinic,Midlands,Kwekwe,-18.440249,29.468618,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,787968074,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1850,ZW0705B,Silobela District Hospital,Midlands,Kwekwe,-18.994534,29.304649,District Hospital,DISTRICT_HOSPITAL,Government,GOVERNMENT,Rural,RURAL,Secondary,SECONDARY,783283021,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1851,ZW070533,Silobela Jackson Clinic,Midlands,Kwekwe,-19.1041,29.2501,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,787968088,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1852,ZW070534,Simana Clinic,Midlands,Kwekwe,-18.921939,29.113389,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,787968076,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1853,ZW070584,Tiger Reef Clinic,Midlands,Kwekwe,,,,,Private,PRIVATE,,,,,,,,,,,,Latitude; Longitude; Facility Type; Status,YES,INCOMPLETE_MISSING_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1855,ZW070554,Torwood Clinic,Midlands,Kwekwe,-19.009926,29.73403,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1856,ZW0705C,Zhombe Mission Hospital,Midlands,Kwekwe,-18.696999,29.38544,Mission Hospital,MISSION_HOSPITAL,Mission,MISSION_FAITH_BASED,Rural,RURAL,Secondary,SECONDARY,,,,,,,,Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1860,ZW070625,Bonda Clinic,Midlands,Mberengwa,-20.870584,30.407251,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0713-119-894,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1861,ZW070679,Buchwa Camp Clinic,Midlands,Mberengwa,-20.6077,30.38104,RHC,RURAL_HEALTH_CENTRE,ZRP,ZIMBABWE_REPUBLIC_POLICE,Rural,RURAL,Primary,PRIMARY,,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1862,ZW070626,Chabwira Clinic,Midlands,Mberengwa,-20.670804,30.239549,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0787-834-128,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1863,ZW070642,Chaza Clinic,Midlands,Mberengwa,-20.709634,29.973022,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0713-119-986,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1864,ZW070627,Chidembeko Clinic,Midlands,Mberengwa,-20.727705,29.892321,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0718-956-869,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1865,ZW070640,Chiedza Clinic,Midlands,Mberengwa,-20.916888,29.679472,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0713-119-902,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1866,ZW070628,Chingezi Clinic,Midlands,Mberengwa,-20.710871,29.785957,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0718-956-731,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1867,ZW070676,Gaha Clinic,Midlands,Mberengwa,-20.971337,29.807844,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0718-956-204,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1868,ZW070601,Gwarawa Rural Health Centre,Midlands,Mberengwa,-20.945934,30.065049,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0718-956-744,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1869,ZW070632,Imbahuru Clinic,Midlands,Mberengwa,-20.868413,30.099206,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0718-883-135,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1870,ZW070635,Ingezi Clinic,Midlands,Mberengwa,-20.588788,30.389601,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0713-623-810,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1872,ZW070608,Kotokwe Rural Health Centre,Midlands,Mberengwa,-20.984648,29.578225,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0718-956-721,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1873,ZW070629,Makuwerere Clinic,Midlands,Mberengwa,-20.988932,30.235068,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0718-956-771,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1874,ZW070644,Marirazhombe,Midlands,Mberengwa,-20.679394,29.721056,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1875,ZW0706C,Masase Mission Hospital,Midlands,Mberengwa,-20.986319,29.666996,Mission Hospital,MISSION_HOSPITAL,Mission,MISSION_FAITH_BASED,Rural,RURAL,Primary,PRIMARY,0716-813-927,Open,ACTIVE_OR_OPERATIONAL,101,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1876,ZW070602,Mataga Rural Health Centre,Midlands,Mberengwa,-20.840924,30.18982,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0713-119-929,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1877,ZW070609,Mataga Health Centre,Midlands,Mberengwa,,,HC,HC,Government,GOVERNMENT,Rural,RURAL,Secondary,SECONDARY,,Open,ACTIVE_OR_OPERATIONAL,22,45842,,,Latitude; Longitude,YES,INCOMPLETE_MISSING_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1878,ZW070630,Matedzi Clinic,Midlands,Mberengwa,-20.807672,30.287693,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0718-956-222,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1879,ZW070603,Mavorovondo Rural Health Centre,Midlands,Mberengwa,-20.912073,29.815416,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0718-956-589,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1880,ZW070631,Mazivofa Clinic,Midlands,Mberengwa,-20.74182,30.101717,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0713-382-973,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1881,ZW0706A,Mberengwa District Hospital,Midlands,Mberengwa,-20.478416,29.913226,District Hospital,DISTRICT_HOSPITAL,Government,GOVERNMENT,Rural,RURAL,Secondary,SECONDARY,0713-119-940,Open,ACTIVE_OR_OPERATIONAL,61,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1882,ZW070633,Mketi Clinic,Midlands,Mberengwa,-21.007268,30.126367,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0786-933-289,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1883,ZW0706D,Mnene Mission Hospital,Midlands,Mberengwa,-20.623206,30.054464,Mission Hospital,MISSION_HOSPITAL,Mission,MISSION_FAITH_BASED,Rural,RURAL,Secondary,SECONDARY,0718-956-216,Open,ACTIVE_OR_OPERATIONAL,218,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1884,ZW070638,Mponjani Clinic,Midlands,Mberengwa,-20.713843,30.390249,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0714-164-353,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1885,ZW070639,Mposi Clinic,Midlands,Mberengwa,-20.811199,30.020993,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0718-956-219,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1886,ZW070604,Murongwe Rural Health Centre,Midlands,Mberengwa,-20.598368,30.257775,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0718-956-672,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1887,ZW0706E,Musume Mission Hospital,Midlands,Mberengwa,-20.910894,30.227992,Mission Hospital,MISSION_HOSPITAL,Mission,MISSION_FAITH_BASED,Rural,RURAL,Primary,PRIMARY,0713-119-947,Open,ACTIVE_OR_OPERATIONAL,159,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1888,ZW070605,Mwanezi Rural Health Centre,Midlands,Mberengwa,-20.760241,29.695702,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0718-956-220,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1889,ZW070634,Negove Clinic,Midlands,Mberengwa,-20.686079,30.345439,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0718-956-604,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1890,ZW070643,Neta Clinic,Midlands,Mberengwa,-20.416588,29.775857,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0718-956-766,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1891,ZW070636,Ngungumbane Clinic,Midlands,Mberengwa,-20.780926,30.421413,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0718-956-864,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1892,ZW070678,Sandawana Clinic,Midlands,Mberengwa,-20.920537,29.93094,RHC,RURAL_HEALTH_CENTRE,Mine,MINE,Rural,RURAL,Primary,PRIMARY,0718-956-591,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1893,ZW070637,Svita Clinic,Midlands,Mberengwa,-20.585732,30.127671,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0787-852-443,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1894,ZW070606,Vurasha Rural Health Centre,Midlands,Mberengwa,-20.936216,30.384117,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0718-956-232,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1895,ZW070641,Vutsanana Clinic,Midlands,Mberengwa,-20.734304,30.196444,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0786-933-286,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
